,symbol,market,vol_ratio_for_stop_loss,opening_time,exact_opening_time,opening_price,risk_adjuster,trade_direction,id,closing_time_1st_trade,closing_price_1st_trade,closing_time_2nd_trade,closing_price_2nd_trade,number_of_take_profit_touches,reason_for_closing_1st_trade,reason_for_closing_2nd_trade,is_1st_trade_closed,is_2nd_trade_closed,is_successful,PnL_ratio,PnL_ratio_gross,fees_of_1st_trade,taxes_for_1st_trade,fees_of_2nd_trade,taxes_for_2nd_trade,n_shares,invested_budget,n_shares_1st_trade,n_shares_2nd_trade,invested_budget_1st_trade,invested_budget_2nd_trade,ratio_of_simple_budget_to_invested_budget,is_1st_trade_analyzed,is_2nd_trade_analyzed,gain,stop_loss_type,stop_loss_percentage,take_profit_percentage,max_investment,stat_close_Vola_7_1d,stat_close_Vola_14_1d,stat_close_Vola_22_1d,stat_intraday_vol_5_1d,stat_overnight_vol_5_1d,stat_cum_return_3_1d,stat_cum_return_5_1d,stat_cum_return_10_1d,stat_cum_return_22_1d,stat_cum_intraday_return_3_1d,stat_intraday_return_zscore_3_1d,stat_cum_intraday_return_5_1d,stat_intraday_return_zscore_5_1d,stat_cum_intraday_return_10_1d,stat_intraday_return_zscore_10_1d,stat_cum_intraday_return_22_1d,stat_intraday_return_zscore_22_1d,stat_DeltaOpenPercentage_1d,stat_DeltaOpenPercentageMA2_1d,stat_Delta2OpenPercentage_1d,stat_Delta2OpenPercentageMA2_1d,stat_DeltaClosePercentage_1d,stat_Delta2ClosePercentage_1d,stat_DeltaClosexDelta2Close_1d,stat_market_index_change(t_1)_ratio_1d,stat_market_index_open_to_close_t_1_ratio_1d,stat_market_index_5t_change_ratio_1d,stat_market_index_5t_diff_from_max_ratio_1d,stat_market_index_5t_diff_from_min_ratio_1d,stat_market_index_10t_change_ratio_1d,stat_market_index_10t_diff_from_max_ratio_1d,stat_market_index_10t_diff_from_min_ratio_1d,stat_market_index_22t_change_ratio_1d,stat_market_index_22t_diff_from_max_ratio_1d,stat_market_index_22t_diff_from_min_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_open_to_close_t_1_ratio_1d,stat_vix_5t_change_ratio_1d,stat_vix_5t_diff_from_max_ratio_1d,stat_vix_5t_diff_from_min_ratio_1d,stat_vix_10t_change_ratio_1d,stat_vix_10t_diff_from_max_ratio_1d,stat_vix_10t_diff_from_min_ratio_1d,stat_vix_22t_change_ratio_1d,stat_vix_22t_diff_from_max_ratio_1d,stat_vix_22t_diff_from_min_ratio_1d,stat_us_dollar_change(t_1)_ratio_1d,stat_us_dollar_open_to_close_t_1_ratio_1d,stat_us_dollar_5t_change_ratio_1d,stat_us_dollar_5t_diff_from_max_ratio_1d,stat_us_dollar_5t_diff_from_min_ratio_1d,stat_us_dollar_10t_change_ratio_1d,stat_us_dollar_10t_diff_from_max_ratio_1d,stat_us_dollar_10t_diff_from_min_ratio_1d,stat_us_dollar_22t_change_ratio_1d,stat_us_dollar_22t_diff_from_max_ratio_1d,stat_us_dollar_22t_diff_from_min_ratio_1d,stat_open_to_open_t_2_1d_ratio,stat_open_to_open_t_10_1d_ratio,stat_3t_diff_from_max_ratio_1d,stat_3t_diff_from_min_ratio_1d,stat_5t_diff_from_max_ratio_1d,stat_5t_diff_from_min_ratio_1d,stat_10t_diff_from_max_ratio_1d,stat_10t_diff_from_min_ratio_1d,stat_22t_diff_from_max_ratio_1d,stat_22t_diff_from_min_ratio_1d,stat_open_to_close_t_1_ratio_1d,stat_vol_lazy,stat_vol_correlation,stat_sharpe_126,stat_sharpe_66,stat_sharpe_22,stat_sharpe_10,stat_yesterday_intraday_vol,stat_yesterday_vol,stat_beta_22_1d,stat_IV_based_on_daily_return_market_22_1d,stat_last_day_residual_22_1d,stat_cum_5_residual_22_1d,stat_beta_66_1d,stat_IV_based_on_daily_return_market_66_1d,stat_last_day_residual_66_1d,stat_cum_5_residual_66_1d,stat_RSI_14_t_1_1d,stat_ADX_14_1d,stat_DMP_14_1d,stat_DMN_14_1d,stat_ADXdiff_14_1d,stat_close_EMA(5)_ratio_1d,stat_close_EMA(10)_ratio_1d,stat_close_EMA(20)_ratio_1d,stat_EMA(5)_EMA(20)_ratio_1d,stat_EMA(5)_EMA(10)_ratio_1d,stat_OBV7_1d,stat_CMF10_1d,stat_stoch_k_4_1d,stat_stoch_d_4_1d,stat_stoch_k_d_diff_4_1d,stat_stoch_k_7_1d,stat_stoch_d_7_1d,stat_stoch_k_d_diff_7_1d,stat_stoch_k_14_1d,stat_stoch_d_14_1d,stat_stoch_k_d_diff_14_1d,stat_sector_1,stat_sector_2,stat_sector_3,stat_sector_4,stat_sector_5,stat_sector_6,stat_sector_7,stat_sector_8,stat_sector_9,stat_sector_10,stat_sector_11,stat_group_1,stat_group_2,stat_group_3,stat_group_4,stat_group_5,stat_group_6,stat_group_7,stat_group_8,stat_group_9,stat_group_10,stat_group_11,stat_group_12,stat_group_13,stat_group_14,stat_group_15,stat_group_16,stat_group_17,stat_group_18,stat_group_19,stat_group_20,stat_group_21,stat_group_22,stat_group_23,stat_group_24,stat_group_25,stat_group_26,stat_group_27,stat_group_28,stat_group_29,duration,budget,budget_after_which_trade
79,AAPL,US-Equity-SNP,2,2019-08-05 09:30:00-04:00,2019-08-05 09:30:00-04:00,47.71467208862305,1.0,-1,US-Equity-SNP-AAPL-20190805-093000,2019-08-12 09:30:00-04:00,48.4983,2019-08-12 09:30:00-04:00,48.4983,0,Max holding days touched,Max holding days touched,True,True,0,-0.01664382452210899,-0.016423206470359452,54.175750979200004,0,54.175750979200004,0,10293,491127.1198,5146.5,5146.5,245563.5599,245563.5599,0.5,True,True,-8174.2336,Fixed,5,5,47453121.24154663,0.015517573,0.013841378,0.012571436,0.014043609,0.01777776,-0.022393227,-0.017347038,0.008081913,0.008006275,-0.048537374,0.96782494,-0.042589188,0.09380165,-0.026119888,-0.3889983,-0.012359202,-0.68874955,-3.6685467,-3.7907987,0.24450421,-1.2520671,-0.021158278,0.00048100948,-1.0177332e-05,-0.007282734,-0.0115891695,-0.03100276,-0.029434228,0.0,-0.014970064,-0.031002775,0.0,-0.013777256,-0.031002775,0.0,-0.014549553,0.13344681,0.4481908,-0.014549537,0.37256435,0.21868515,-0.014549537,0.45898932,0.36194897,-0.014549537,0.45898932,-0.0029474497,0.00010192394,0.00091826916,-0.0042630755,0.0006119702,0.009778619,-0.0042630755,0.008636606,0.0141631365,-0.0042630755,0.013743948,-0.07438046,-0.027792633,-0.042339694,0.0,-0.042339694,0.0,-0.042339694,0.0,-0.042339694,0.019997846,-0.029555738,0.015148133,0.40430993,1.9592834,0.42403424,0.45953986,0.8418883,0.73468685,0.021158278,1.117205,0.010671413,-0.014073604,0.012432444,1.5013229,0.012382537,-0.010737959,0.027170185,49.530266,21.9318,28.56869,23.756662,4.8120284,-0.017274288,-0.016712086,-0.008115053,0.009320235,0.0005720839,6.3272786,-0.17277814,21.706863,37.766838,-16.059977,22.27339,44.45823,-22.184841,33.52823,54.819855,-21.29163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9815107.052599996,US-Equity-SNP-AAPL-20190805-093000
80,MSFT,US-Equity-SNP,2,2019-08-05 09:30:00-04:00,2019-08-05 09:30:00-04:00,126.89894104003906,1.0,-1,US-Equity-SNP-MSFT-20190805-093000,2019-08-12 09:30:00-04:00,129.2694,2019-08-12 09:30:00-04:00,129.2694,0,Max holding days touched,Max holding days touched,True,True,0,-0.01876784119495663,-0.018679895517906664,21.5949706072,0,21.5949706072,0,3870,491098.9018,1935.0,1935.0,245549.4509,245549.4509,0.5,True,True,-9216.8662,Fixed,5,5,30898195.94048587,0.013504724,0.011482274,0.009570062,0.014031777,0.0037382883,-0.024336636,-0.031351328,0.002812624,0.0033090115,-0.029812217,0.071846515,-0.031635225,-0.16357872,-0.009270906,-0.648774,-0.028704286,-0.6853038,-3.468728,-1.3365507,-4.2643547,-0.54787695,-0.008402109,-0.02153778,0.00018096279,-0.007282734,-0.0115891695,-0.03100276,-0.029434228,0.0,-0.014970064,-0.031002775,0.0,-0.013777256,-0.031002775,0.0,-0.014549553,0.13344681,0.4481908,-0.014549537,0.37256435,0.21868515,-0.014549537,0.45898932,0.36194897,-0.014549537,0.45898932,-0.0029474497,0.00010192394,0.00091826916,-0.0042630755,0.0006119702,0.009778619,-0.0042630755,0.008636606,0.0141631365,-0.0042630755,0.013743948,-0.027007043,-0.029910207,-0.008402123,0.00462317,-0.02928462,0.00462317,-0.031413402,0.00462317,-0.031413402,0.00462317,-0.026296318,0.012634004,0.41923705,3.2468483,1.0334538,0.24949457,0.34396565,0.861758,0.008402109,1.0579456,0.0073663844,-0.0014990163,-0.002180384,1.432306,0.007575475,0.0011112307,0.0089796595,48.96882,22.130579,20.270283,27.66283,-7.392547,-0.0085963495,-0.011281735,-0.0073725744,0.0012343859,-0.0027086707,46.63308,0.05866726,31.339132,37.860687,-6.521556,30.252693,44.26611,-14.013416,34.332314,49.976677,-15.644364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9805890.186399996,US-Equity-SNP-MSFT-20190805-093000
81,AMZN,US-Equity-SNP,2,2019-08-05 09:30:00-04:00,2019-08-05 09:30:00-04:00,88.51100158691406,1.0,-1,US-Equity-SNP-AMZN-20190805-093000,2019-08-12 09:30:00-04:00,89.246,2019-08-12 09:30:00-04:00,89.246,0,Max holding days touched,Max holding days touched,True,True,0,-0.008426653087323018,-0.008304034525744184,30.1118926912,0,30.1118926912,0,5549,491147.5478,2774.5,2774.5,245573.7739,245573.7739,0.5,True,True,-4138.73,Fixed,5,5,68286169.02176596,0.0045890105,0.00853992,0.010334187,0.010837389,0.0064354506,-0.040153146,-0.06318021,-0.07388234,-0.057933748,-0.03709948,0.13718638,-0.042274475,-0.4454719,-0.03271681,-0.82213855,-0.016274154,-1.0976281,-4.056758,-2.7402878,-2.63294,-1.333213,-0.017290771,-0.01115185,0.00019282408,-0.007282734,-0.0115891695,-0.03100276,-0.029434228,0.0,-0.014970064,-0.031002775,0.0,-0.013777256,-0.031002775,0.0,-0.014549553,0.13344681,0.4481908,-0.014549537,0.37256435,0.21868515,-0.014549537,0.45898932,0.36194897,-0.014549537,0.45898932,-0.0029474497,0.00010192394,0.00091826916,-0.0042630755,0.0006119702,0.009778619,-0.0042630755,0.008636606,0.0141631365,-0.0042630755,0.013743948,-0.054228187,-0.10193086,-0.023323525,0.0,-0.04664692,0.0,-0.088749,0.0,-0.09784806,0.0,-0.029080093,0.012460495,0.41314393,1.1852814,-0.8191469,-4.045134,-11.4648075,1.1831522,0.017290771,0.8932084,0.008848977,-0.008702247,-0.02474989,1.3341076,0.01008689,-0.006898535,-0.01795866,29.300121,24.647432,12.28099,36.464115,-24.183126,-0.024835248,-0.042634528,-0.053471766,-0.029365828,-0.01825259,39.01136,0.012465456,14.950415,15.244746,-0.2943309,8.829188,11.3159485,-2.4867606,7.6596627,9.292587,-1.6329241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9801751.456399996,US-Equity-SNP-AMZN-20190805-093000
82,MSFT,US-Equity-SNP,2,2019-08-19 09:30:00-04:00,2019-08-19 09:30:00-04:00,131.66741943359375,1.0,-1,US-Equity-SNP-MSFT-20190819-093000,2019-08-26 09:30:00-04:00,129.375,2019-08-26 09:30:00-04:00,129.375,0,Max holding days touched,Max holding days touched,True,True,1,0.01732563095441687,0.017410680967662833,20.8401095404,0,20.8401095404,0,3722,490066.1351,1861.0,1861.0,245033.06755,245033.06755,0.5,True,True,8490.705,Fixed,5,5,36416134.245580845,0.020966817,0.020094413,0.016502157,0.013091598,0.007499822,-0.014025986,-0.0072743297,-0.00020521879,0.0051741004,-0.013469517,1.0283325,-0.0040647984,0.6900405,0.015818,0.61838627,-0.012708724,0.7758538,2.2019506,1.283282,1.837337,1.8233299,0.018327594,0.02056688,0.00037694143,0.014426112,0.008585215,-0.01026845,-0.012862618,0.016925942,-0.014791727,-0.0168171,0.016925942,-0.032079935,-0.045335926,0.016925942,-0.12795097,-0.029236555,0.027824163,-0.16425344,0.05422368,0.048835754,-0.2488817,0.092253074,0.32211876,-0.2488817,0.53024024,0.0,0.00030565262,0.0066673756,0.0,0.0078044995,0.00040781498,0.0,0.0078044995,0.009463072,-0.003857057,0.013947706,0.025745988,0.037577033,0.0,0.01832754,-0.014550298,0.01832754,-0.016607923,0.033078294,-0.03365392,0.033078294,0.012634993,0.017517585,0.45826375,2.4908488,1.7411292,0.22624122,-0.015081648,0.92675686,0.018327594,1.180737,0.006976306,-0.00059959956,-0.0054222317,1.2944528,0.0073535447,-0.0014495986,-0.0003795464,50.114105,18.012257,22.276747,25.383116,-3.1063683,0.00488404,0.002175539,-0.00055288704,-0.005410502,-0.002695337,58.563145,0.19854,31.036531,38.360535,-7.3240027,40.993164,51.36318,-10.370013,40.07116,45.304516,-5.2333565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9819749.878599994,US-Equity-SNP-MSFT-20190819-093000
83,AAPL,US-Equity-SNP,2,2019-08-19 09:30:00-04:00,2019-08-19 09:30:00-04:00,50.95128631591797,1.0,-1,US-Equity-SNP-AAPL-20190819-093000,2019-08-26 09:30:00-04:00,49.9522,2019-08-26 09:30:00-04:00,49.9522,0,Max holding days touched,Max holding days touched,True,True,1,0.01940154565431367,0.019608657369771663,50.74750288720001,0,50.74750288720001,0,9618,490049.4718,4809.0,4809.0,245024.7359,245024.7359,0.5,True,True,9507.7172,Fixed,5,5,61147804.26290478,0.024371844,0.025380846,0.02121319,0.01884817,0.014124366,-0.011151612,0.028659105,0.019412577,0.023926318,0.00039553642,1.0911937,0.04425192,0.10841525,0.05745083,0.30034235,0.02391851,0.65855813,3.1035662,1.7532945,2.7005434,1.4779568,0.023594737,0.028576314,0.00067425065,0.014426112,0.008585215,-0.01026845,-0.012862618,0.016925942,-0.014791727,-0.0168171,0.016925942,-0.032079935,-0.045335926,0.016925942,-0.12795097,-0.029236555,0.027824163,-0.16425344,0.05422368,0.048835754,-0.2488817,0.092253074,0.32211876,-0.2488817,0.53024024,0.0,0.00030565262,0.0066673756,0.0,0.0078044995,0.00040781498,0.0,0.0078044995,0.009463072,-0.003857057,0.013947706,0.03519094,0.06783271,0.0,0.023594735,-0.011819704,0.03002806,-0.011819704,0.072124764,-0.027015716,0.072124764,0.019951344,0.022411292,0.37510258,1.7115319,1.5039086,0.8138558,1.1057862,1.0867476,0.023594737,1.387055,0.011746718,0.00054899213,0.026778443,1.4377437,0.009916065,0.0017644288,0.036997825,54.48183,17.84203,29.609915,19.503153,10.106762,0.012395814,0.015312036,0.016637066,0.0041893222,0.002880515,9.641935,0.078514665,34.141453,45.252785,-11.111334,51.457523,59.168587,-7.711064,41.184944,42.61055,-1.4256037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9811259.173599996,US-Equity-SNP-AAPL-20190819-093000
84,AMZN,US-Equity-SNP,2,2019-08-19 09:30:00-04:00,2019-08-19 09:30:00-04:00,90.90399932861328,1.0,-1,US-Equity-SNP-AMZN-20190819-093000,2019-08-26 09:30:00-04:00,88.4435,2019-08-26 09:30:00-04:00,88.4435,0,Max holding days touched,Max holding days touched,True,True,1,0.02694740715665893,0.02706700856712258,29.3061013416,0,29.3061013416,0,5391,490063.4604,2695.5,2695.5,245031.7302,245031.7302,0.5,True,True,13205.9396,Fixed,5,5,73003285.78984347,0.020791981,0.01792132,0.015257069,0.013170621,0.010419835,-0.01691866,-0.0073696375,-0.015055001,-0.10279536,-0.020232022,0.7450339,-0.0032101274,0.031518817,0.0056056976,-0.060198553,-0.041580796,0.15549333,1.4049888,1.0083318,0.793314,1.0097951,0.009261727,0.00179708,1.6644066e-05,0.014426112,0.008585215,-0.01026845,-0.012862618,0.016925942,-0.014791727,-0.0168171,0.016925942,-0.032079935,-0.045335926,0.016925942,-0.12795097,-0.029236555,0.027824163,-0.16425344,0.05422368,0.048835754,-0.2488817,0.092253074,0.32211876,-0.2488817,0.53024024,0.0,0.00030565262,0.0066673756,0.0,0.0078044995,0.00040781498,0.0,0.0078044995,0.009463072,-0.003857057,0.013947706,0.020252585,0.02703619,0.0,0.016795607,-0.017414527,0.016795607,-0.021998035,0.016795607,-0.1040778,0.016795607,0.014230967,0.01726166,0.42571628,1.0966082,-0.31179467,-4.861609,-1.1689135,0.01784563,0.009261727,1.0679647,0.0070252116,-0.002972486,0.018731767,1.200031,0.009778974,-0.0073666116,0.007553406,40.08637,30.904142,17.851559,28.662947,-10.811389,0.0014053484,-0.0076239626,-0.026559064,-0.02792517,-0.00901664,66.49453,0.14239419,26.834011,35.86211,-9.028098,27.485332,38.29734,-10.812009,16.366343,16.912638,-0.54629433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9832955.818199992,US-Equity-SNP-AMZN-20190819-093000
85,AAPL,US-Equity-SNP,2,2019-09-09 09:30:00-04:00,2019-09-09 09:30:00-04:00,51.97216033935547,1.0,-1,US-Equity-SNP-AAPL-20190909-093000,2019-09-12 09:30:00-04:00,54.5708,2019-09-12 09:30:00-04:00,54.5708,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.050203809640580854,-0.05000060885821466,49.947196158400004,0,49.947196158400004,0,9459,491604.6646,4729.5,4729.5,245802.3323,245802.3323,0.5,True,True,-24680.427,Fixed,5,5,52649853.387542725,0.012492626,0.018020462,0.019382313,0.0049592997,0.010170736,0.03642398,0.02056849,0.0057056546,0.08721942,0.006185949,-1.1275749,-0.0041071177,-0.5247465,-0.041815996,0.039629456,0.026790917,-0.35885954,0.3690958,0.668025,-0.5978584,-0.68162084,-9.4115734e-05,-0.01964575,1.8489742e-06,0.00091063976,0.0032631159,0.018508554,0.0,0.0249254,0.019076586,0.0,0.046222255,0.033639073,0.0,0.04861996,-0.078057826,0.017333388,-0.1610738,-0.2370295,0.0,-0.10071945,-0.26144755,0.0,-0.25632125,-0.32126698,0.0,-0.00020325184,0.00030493736,-0.0012181997,-0.0056593996,0.0,0.0022410154,-0.0056593996,0.007681278,0.007784486,-0.0056593996,0.010371761,0.013396144,0.025832057,-9.4120165e-05,0.019455682,-9.4120165e-05,0.0367523,-9.4120165e-05,0.052407913,-9.4120165e-05,0.075513616,0.0074090958,0.016978499,0.40639636,1.769397,2.7021503,3.2470217,0.43866265,0.36907792,9.4115734e-05,1.3955479,0.0075010955,-0.0031201397,-0.014033668,1.4433861,0.009084758,-0.0028105055,-0.013152982,58.693134,14.446742,31.717655,21.719866,9.997789,0.011691226,0.01912544,0.027069144,0.01520021,0.0073483023,14.964565,0.028676951,87.108765,72.95315,14.155615,88.46643,74.02605,14.440381,82.34791,67.820305,14.527605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9808275.391199991,US-Equity-SNP-AAPL-20190909-093000
86,MSFT,US-Equity-SNP,2,2019-09-09 09:30:00-04:00,2019-09-09 09:30:00-04:00,133.3293914794922,1.0,-1,US-Equity-SNP-MSFT-20190909-093000,2019-09-16 09:30:00-04:00,130.2156,2019-09-16 09:30:00-04:00,130.2156,0,Max holding days touched,Max holding days touched,True,True,1,0.023270036609853686,0.023354126535341867,20.6686493656,0,20.6686493656,0,3687,491585.4664,1843.5,1843.5,245792.7332,245792.7332,0.5,True,True,11439.2118,Fixed,5,5,30917991.495905444,0.012509973,0.014611046,0.016065719,0.006307089,0.008237336,0.02248782,0.0074037313,0.010684311,0.03828913,0.0025194287,-1.0945671,-0.010923624,-0.67371404,-0.028600156,-0.3615866,-0.01868248,-0.5350052,-0.31419992,0.17357469,-0.9755492,-0.8162439,-0.0067831874,-0.024366677,0.00016528374,0.00091063976,0.0032631159,0.018508554,0.0,0.0249254,0.019076586,0.0,0.046222255,0.033639073,0.0,0.04861996,-0.078057826,0.017333388,-0.1610738,-0.2370295,0.0,-0.10071945,-0.26144755,0.0,-0.25632125,-0.32126698,0.0,-0.00020325184,0.00030493736,-0.0012181997,-0.0056593996,0.0,0.0022410154,-0.0056593996,0.007681278,0.007784486,-0.0056593996,0.010371761,0.003450632,0.017493963,-0.006783193,0.010681027,-0.006783193,0.022493394,-0.006783193,0.04280672,-0.006783193,0.04280672,0.0035227537,0.0138363335,0.4196821,2.3575752,2.3211102,1.7197009,1.0668184,0.66413283,0.0067831874,1.2149088,0.0041527697,-0.007706586,-0.014164847,1.2698247,0.0063666455,-0.008702716,-0.01991174,55.089554,11.847086,28.254818,21.728243,6.526575,0.0052529196,0.0103878025,0.014178961,0.008879398,0.005108051,68.16105,0.15883331,73.68578,65.54814,8.137643,82.965385,74.4035,8.561883,84.35638,75.50188,8.854499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9819714.602999993,US-Equity-SNP-MSFT-20190909-093000
87,AMZN,US-Equity-SNP,2,2019-09-09 09:30:00-04:00,2019-09-09 09:30:00-04:00,92.05000305175781,1.0,-1,US-Equity-SNP-AMZN-20190909-093000,2019-09-16 09:30:00-04:00,90.392,2019-09-16 09:30:00-04:00,90.392,0,Max holding days touched,Max holding days touched,True,True,1,0.017893770863668244,0.018011982583265702,29.058778765200003,0,29.058778765200003,0,5341,491639.0663,2670.5,2670.5,245819.53315,245819.53315,0.5,True,True,8797.2768,Fixed,5,5,57570683.18208868,0.009709139,0.013361907,0.015322072,0.00875596,0.0072799795,0.024376154,0.026344895,0.016797006,0.027723134,0.0053132772,-0.5865065,0.004728079,-0.36044252,-0.01902318,-0.061775193,-0.026882708,-0.12051757,0.1512289,0.52211285,-0.7417679,-0.39391518,-0.003916979,-0.026187181,0.00010257464,0.00091063976,0.0032631159,0.018508554,0.0,0.0249254,0.019076586,0.0,0.046222255,0.033639073,0.0,0.04861996,-0.078057826,0.017333388,-0.1610738,-0.2370295,0.0,-0.10071945,-0.26144755,0.0,-0.25632125,-0.32126698,0.0,-0.00020325184,0.00030493736,-0.0012181997,-0.0056593996,0.0,0.0022410154,-0.0056593996,0.007681278,0.007784486,-0.0056593996,0.010371761,0.010455847,0.026753664,-0.0039169905,0.018265938,-0.0039169905,0.03221321,-0.0039169905,0.047947507,-0.0039169905,0.047947507,0.004085064,0.013047656,0.36430076,1.2164302,1.1631917,1.3055767,1.8667991,0.25622845,0.003916979,1.1148758,0.005580661,-0.004427376,0.00823708,1.1284431,0.007835238,-0.0048278705,0.0060453033,52.957336,21.414042,24.662312,23.295074,1.367236,0.010403579,0.016760709,0.013905541,0.003465904,0.0062916745,82.018585,0.062323447,90.19811,83.96089,6.237224,93.03098,82.77976,10.25122,85.47777,70.29436,15.183414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9828511.879799992,US-Equity-SNP-AMZN-20190909-093000
88,AAPL,US-Equity-SNP,2,2019-09-16 09:30:00-04:00,2019-09-16 09:30:00-04:00,52.67127990722656,1.0,-1,US-Equity-SNP-AAPL-20190916-093000,2019-09-23 09:30:00-04:00,52.9108,2019-09-23 09:30:00-04:00,52.9108,0,Max holding days touched,Max holding days touched,True,True,0,-0.004748061330599437,-0.004547451537067678,49.307966721599996,0,49.307966721599996,0,9333,491581.0554,4666.5,4666.5,245790.5277,245790.5277,0.5,True,True,-2334.057,Fixed,5,5,55778562.33302099,0.01651681,0.014729008,0.01853524,0.013542265,0.007976332,0.010104954,0.026184976,0.046753466,0.0494228,0.012024283,-0.52447075,0.022185385,-0.7073698,0.018078268,-0.70796585,-0.028050244,-0.3921154,-1.0318041,-1.5835375,1.1034667,-2.0589948,-0.01945436,-0.017218411,0.00033497316,-0.00072443485,-0.003651023,0.009628296,-0.00072441436,0.00972323,0.028315067,-0.00072441436,0.034793694,0.027703643,-0.00072441436,0.058716394,-0.033755302,0.08369732,-0.08399999,-0.1001965,0.0,-0.2315436,-0.30111903,0.0,-0.21575344,-0.37828055,0.0,-0.00050854683,-0.0014247894,-0.0013212562,-0.003953364,0.0,-0.002537787,-0.0069731665,0.0,0.0046007633,-0.0069731665,0.006349885,-0.03145039,0.03602016,-0.02164683,0.0,-0.02164683,0.021384655,-0.02164683,0.063441716,-0.02164683,0.08431622,-0.004662752,0.01646702,0.41574073,1.4049227,1.8694012,1.9240074,4.728313,0.5681813,0.01945436,1.4472839,0.00832189,-0.01876338,0.010485198,1.4403104,0.009637187,-0.019398617,0.0074013127,60.512608,19.461563,35.874508,22.8132,13.061306,-0.0005937777,0.013073239,0.030244239,0.030856337,0.013675136,8.076173,0.23978527,75.07169,85.992195,-10.920507,77.32727,88.16285,-10.835583,84.38928,91.47721,-7.0879307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9826177.822799992,US-Equity-SNP-AAPL-20190916-093000
89,MSFT,US-Equity-SNP,2,2019-09-23 09:30:00-04:00,2019-09-23 09:30:00-04:00,132.98553466796875,1.0,-1,US-Equity-SNP-MSFT-20190923-093000,2019-09-30 09:30:00-04:00,132.7945,2019-09-30 09:30:00-04:00,132.7945,0,Max holding days touched,Max holding days touched,True,True,1,0.001352220435378493,0.0014365071242200586,20.7140181444,0,20.7140181444,0,3696,491514.5361,1848.0,1848.0,245757.26805,245757.26805,0.5,True,True,664.636,Fixed,5,5,31277643.416010074,0.010604958,0.011281447,0.012814978,0.0070541743,0.0078030517,0.015079021,0.01564473,0.0029395223,0.017493427,0.0027993321,-1.1433176,0.009619892,-1.7208993,-0.014659822,-1.3046914,-0.047874212,-1.0526168,-1.2622952,-0.37811995,-1.7683506,-1.7013192,-0.011554599,-0.029963374,0.00034621477,-0.004895568,-0.0028642416,-0.0050940514,-0.0048955767,0.0,0.0044852495,-0.005814784,0.00457964,0.03156686,-0.005814784,0.05091477,0.0903914,0.001958251,0.11499274,0.0,0.098207876,0.021333337,0.0,0.114992715,-0.12457144,-0.24569178,0.114992715,0.00244236,0.0,0.0025442839,-0.0014191525,0.0025442704,0.0012196302,-0.0014191525,0.0025442704,0.0032589436,-0.004446638,0.00891031,-0.0076263547,-0.0025789738,-0.0115545895,0.006641528,-0.0115545895,0.022812085,-0.0115545895,0.024691127,-0.0115545895,0.045355532,-0.0015058517,0.01169562,0.441966,1.8691534,0.733851,0.9849963,0.443075,1.113385,0.011554599,1.2693162,0.0070203794,-0.004298731,0.027310532,1.213241,0.006796287,-0.0057097254,0.021342924,55.243927,10.330586,32.503086,24.159664,8.34342,0.0034121678,0.008237286,0.012428458,0.00898563,0.00480871,36.12159,0.14017501,75.43877,73.2861,2.1526618,78.29039,72.42499,5.8654013,71.49892,65.303665,6.195249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9826842.458799992,US-Equity-SNP-MSFT-20190923-093000
